Metric,"('LODA', (5, 10))","('LODA', (5, 20))","('LODA', (5, 30))","('LODA', (5, 40))","('LODA', (5, 50))","('LODA', (5, 75))","('LODA', (5, 100))","('LODA', (5, 150))","('LODA', (5, 200))","('LODA', (10, 10))","('LODA', (10, 20))","('LODA', (10, 30))","('LODA', (10, 40))","('LODA', (10, 50))","('LODA', (10, 75))","('LODA', (10, 100))","('LODA', (10, 150))","('LODA', (10, 200))","('LODA', (15, 10))","('LODA', (15, 20))","('LODA', (15, 30))","('LODA', (15, 40))","('LODA', (15, 50))","('LODA', (15, 75))","('LODA', (15, 100))","('LODA', (15, 150))","('LODA', (15, 200))","('LODA', (20, 10))","('LODA', (20, 20))","('LODA', (20, 30))","('LODA', (20, 40))","('LODA', (20, 50))","('LODA', (20, 75))","('LODA', (20, 100))","('LODA', (20, 150))","('LODA', (20, 200))","('LODA', (25, 10))","('LODA', (25, 20))","('LODA', (25, 30))","('LODA', (25, 40))","('LODA', (25, 50))","('LODA', (25, 75))","('LODA', (25, 100))","('LODA', (25, 150))","('LODA', (25, 200))","('LODA', (30, 10))","('LODA', (30, 20))","('LODA', (30, 30))","('LODA', (30, 40))","('LODA', (30, 50))","('LODA', (30, 75))","('LODA', (30, 100))","('LODA', (30, 150))","('LODA', (30, 200))","('ABOD', 3)","('ABOD', 5)","('ABOD', 10)","('ABOD', 15)","('ABOD', 20)","('ABOD', 25)","('ABOD', 50)","('IForest', (10, 0.1))","('IForest', (10, 0.2))","('IForest', (10, 0.3))","('IForest', (10, 0.4))","('IForest', (10, 0.5))","('IForest', (10, 0.6))","('IForest', (10, 0.7))","('IForest', (10, 0.8))","('IForest', (10, 0.9))","('IForest', (20, 0.1))","('IForest', (20, 0.2))","('IForest', (20, 0.3))","('IForest', (20, 0.4))","('IForest', (20, 0.5))","('IForest', (20, 0.6))","('IForest', (20, 0.7))","('IForest', (20, 0.8))","('IForest', (20, 0.9))","('IForest', (30, 0.1))","('IForest', (30, 0.2))","('IForest', (30, 0.3))","('IForest', (30, 0.4))","('IForest', (30, 0.5))","('IForest', (30, 0.6))","('IForest', (30, 0.7))","('IForest', (30, 0.8))","('IForest', (30, 0.9))","('IForest', (40, 0.1))","('IForest', (40, 0.2))","('IForest', (40, 0.3))","('IForest', (40, 0.4))","('IForest', (40, 0.5))","('IForest', (40, 0.6))","('IForest', (40, 0.7))","('IForest', (40, 0.8))","('IForest', (40, 0.9))","('IForest', (50, 0.1))","('IForest', (50, 0.2))","('IForest', (50, 0.3))","('IForest', (50, 0.4))","('IForest', (50, 0.5))","('IForest', (50, 0.6))","('IForest', (50, 0.7))","('IForest', (50, 0.8))","('IForest', (50, 0.9))","('IForest', (75, 0.1))","('IForest', (75, 0.2))","('IForest', (75, 0.3))","('IForest', (75, 0.4))","('IForest', (75, 0.5))","('IForest', (75, 0.6))","('IForest', (75, 0.7))","('IForest', (75, 0.8))","('IForest', (75, 0.9))","('IForest', (100, 0.1))","('IForest', (100, 0.2))","('IForest', (100, 0.3))","('IForest', (100, 0.4))","('IForest', (100, 0.5))","('IForest', (100, 0.6))","('IForest', (100, 0.7))","('IForest', (100, 0.8))","('IForest', (100, 0.9))","('IForest', (150, 0.1))","('IForest', (150, 0.2))","('IForest', (150, 0.3))","('IForest', (150, 0.4))","('IForest', (150, 0.5))","('IForest', (150, 0.6))","('IForest', (150, 0.7))","('IForest', (150, 0.8))","('IForest', (150, 0.9))","('IForest', (200, 0.1))","('IForest', (200, 0.2))","('IForest', (200, 0.3))","('IForest', (200, 0.4))","('IForest', (200, 0.5))","('IForest', (200, 0.6))","('IForest', (200, 0.7))","('IForest', (200, 0.8))","('IForest', (200, 0.9))","('kNN', ('largest', 1))","('kNN', ('largest', 5))","('kNN', ('largest', 10))","('kNN', ('largest', 15))","('kNN', ('largest', 20))","('kNN', ('largest', 25))","('kNN', ('largest', 50))","('kNN', ('largest', 60))","('kNN', ('largest', 70))","('kNN', ('largest', 80))","('kNN', ('largest', 90))","('kNN', ('largest', 100))","('kNN', ('mean', 1))","('kNN', ('mean', 5))","('kNN', ('mean', 10))","('kNN', ('mean', 15))","('kNN', ('mean', 20))","('kNN', ('mean', 25))","('kNN', ('mean', 50))","('kNN', ('mean', 60))","('kNN', ('mean', 70))","('kNN', ('mean', 80))","('kNN', ('mean', 90))","('kNN', ('mean', 100))","('kNN', ('median', 1))","('kNN', ('median', 5))","('kNN', ('median', 10))","('kNN', ('median', 15))","('kNN', ('median', 20))","('kNN', ('median', 25))","('kNN', ('median', 50))","('kNN', ('median', 60))","('kNN', ('median', 70))","('kNN', ('median', 80))","('kNN', ('median', 90))","('kNN', ('median', 100))","('LOF', ('manhattan', 1))","('LOF', ('manhattan', 5))","('LOF', ('manhattan', 10))","('LOF', ('manhattan', 15))","('LOF', ('manhattan', 20))","('LOF', ('manhattan', 25))","('LOF', ('manhattan', 50))","('LOF', ('manhattan', 60))","('LOF', ('manhattan', 70))","('LOF', ('manhattan', 80))","('LOF', ('manhattan', 90))","('LOF', ('manhattan', 100))","('LOF', ('euclidean', 1))","('LOF', ('euclidean', 5))","('LOF', ('euclidean', 10))","('LOF', ('euclidean', 15))","('LOF', ('euclidean', 20))","('LOF', ('euclidean', 25))","('LOF', ('euclidean', 50))","('LOF', ('euclidean', 60))","('LOF', ('euclidean', 70))","('LOF', ('euclidean', 80))","('LOF', ('euclidean', 90))","('LOF', ('euclidean', 100))","('LOF', ('minkowski', 1))","('LOF', ('minkowski', 5))","('LOF', ('minkowski', 10))","('LOF', ('minkowski', 15))","('LOF', ('minkowski', 20))","('LOF', ('minkowski', 25))","('LOF', ('minkowski', 50))","('LOF', ('minkowski', 60))","('LOF', ('minkowski', 70))","('LOF', ('minkowski', 80))","('LOF', ('minkowski', 90))","('LOF', ('minkowski', 100))","('HBOS', (5, 0.1))","('HBOS', (5, 0.2))","('HBOS', (5, 0.3))","('HBOS', (5, 0.4))","('HBOS', (5, 0.5))","('HBOS', (10, 0.1))","('HBOS', (10, 0.2))","('HBOS', (10, 0.3))","('HBOS', (10, 0.4))","('HBOS', (10, 0.5))","('HBOS', (20, 0.1))","('HBOS', (20, 0.2))","('HBOS', (20, 0.3))","('HBOS', (20, 0.4))","('HBOS', (20, 0.5))","('HBOS', (30, 0.1))","('HBOS', (30, 0.2))","('HBOS', (30, 0.3))","('HBOS', (30, 0.4))","('HBOS', (30, 0.5))","('HBOS', (40, 0.1))","('HBOS', (40, 0.2))","('HBOS', (40, 0.3))","('HBOS', (40, 0.4))","('HBOS', (40, 0.5))","('HBOS', (50, 0.1))","('HBOS', (50, 0.2))","('HBOS', (50, 0.3))","('HBOS', (50, 0.4))","('HBOS', (50, 0.5))","('HBOS', (75, 0.1))","('HBOS', (75, 0.2))","('HBOS', (75, 0.3))","('HBOS', (75, 0.4))","('HBOS', (75, 0.5))","('HBOS', (100, 0.1))","('HBOS', (100, 0.2))","('HBOS', (100, 0.3))","('HBOS', (100, 0.4))","('HBOS', (100, 0.5))","('OCSVM', ('linear', 0.1))","('OCSVM', ('linear', 0.2))","('OCSVM', ('linear', 0.3))","('OCSVM', ('linear', 0.4))","('OCSVM', ('linear', 0.5))","('OCSVM', ('linear', 0.6))","('OCSVM', ('linear', 0.7))","('OCSVM', ('linear', 0.8))","('OCSVM', ('linear', 0.9))","('OCSVM', ('poly', 0.1))","('OCSVM', ('poly', 0.2))","('OCSVM', ('poly', 0.3))","('OCSVM', ('poly', 0.4))","('OCSVM', ('poly', 0.5))","('OCSVM', ('poly', 0.6))","('OCSVM', ('poly', 0.7))","('OCSVM', ('poly', 0.8))","('OCSVM', ('poly', 0.9))","('OCSVM', ('rbf', 0.1))","('OCSVM', ('rbf', 0.2))","('OCSVM', ('rbf', 0.3))","('OCSVM', ('rbf', 0.4))","('OCSVM', ('rbf', 0.5))","('OCSVM', ('rbf', 0.6))","('OCSVM', ('rbf', 0.7))","('OCSVM', ('rbf', 0.8))","('OCSVM', ('rbf', 0.9))","('OCSVM', ('sigmoid', 0.1))","('OCSVM', ('sigmoid', 0.2))","('OCSVM', ('sigmoid', 0.3))","('OCSVM', ('sigmoid', 0.4))","('OCSVM', ('sigmoid', 0.5))","('OCSVM', ('sigmoid', 0.6))","('OCSVM', ('sigmoid', 0.7))","('OCSVM', ('sigmoid', 0.8))","('OCSVM', ('sigmoid', 0.9))","('COF', 3)","('COF', 5)","('COF', 10)","('COF', 15)","('COF', 20)","('COF', 25)","('COF', 50)"
r2,0.6055206784688978,0.7113623950836561,0.7732573720463033,0.578960952770128,0.6948699980333923,0.6407818062624115,0.6936234313589023,0.6681601231547774,0.703677896622646,0.8296819159175836,0.708712848061296,0.8260665017685658,0.7906695371766111,0.8416848555437165,0.8319079421110234,0.8102392845724707,0.8414355250748002,0.8231930348834116,0.7001794585105138,0.8013491435917033,0.8403306921860887,0.808645690692851,0.8210224345781554,0.8398720417247335,0.8349672951261012,0.8330525289746573,0.843107218528096,0.6607348167334703,0.7459721779867833,0.7595852571843585,0.8083358462719782,0.8116995336546218,0.8373958382626654,0.7990730802493707,0.798975581417271,0.8251880471081587,0.6253782559584886,0.7661037339076973,0.7573715450219182,0.7411819646487751,0.6917140817765777,0.7676342425445593,0.7845838352401642,0.7689795762748006,0.7856962710097584,0.7363945102594851,0.6957200718119364,0.7124800759040268,0.6693969442253094,0.6862149826705357,0.7140371850119409,0.7231134659911042,0.684861063013216,0.7304734299938282,0.030726675747819066,0.04541037939704595,0.08757862701279129,0.19589500044922348,0.18757159688981107,0.1791760231093692,0.1786943362248884,0.8335753626296285,0.8370004027701606,0.8249224645074872,0.7932440771234814,0.7667025906756065,0.8089328608516994,0.7958969066593304,0.8146917560800391,0.8078923416670535,0.8108452881759761,0.8199601371857137,0.8135574459584527,0.8048763686980747,0.8094369150928773,0.8139199932544979,0.8063680508998898,0.7990398986208844,0.8007443479897985,0.8498705698329839,0.8467674037599772,0.82337895477402,0.8058872227615904,0.8088271751740035,0.8029059916320962,0.8230501107910708,0.8017841860975086,0.8102651695513015,0.8516871932641524,0.8426604638976508,0.8370561496437121,0.8051680531105101,0.8082547632175558,0.8083139636818871,0.7928625881223109,0.801028266828854,0.8071634683282785,0.8511671090458226,0.834600133686216,0.8236679220390373,0.8063100302817636,0.8095465035422442,0.801431039660257,0.8078777749222903,0.8048568189400231,0.8060506371276306,0.8408514256764976,0.8417628725258766,0.8272459134808837,0.8187390290610803,0.8072972906211595,0.7948364417363107,0.8054439220201941,0.8136389872462774,0.8054536687834519,0.8410123366355985,0.8361437076918022,0.8290433675838055,0.8014787511670212,0.8033773029087462,0.801933949757716,0.8068745579920096,0.8055907576587356,0.8085857895992585,0.8411914310168291,0.8452576258123706,0.82500170888463,0.8128460772046118,0.7953005350088898,0.8076195855434398,0.8107036056062678,0.8076819374154824,0.8050008086365181,0.8403983335341209,0.841862932957631,0.828298624996787,0.8085221184050577,0.7969186254083793,0.8025684075320619,0.8082758322384915,0.8111247554745034,0.8080069678606787,0.789303181736901,0.7961797459950357,0.8057840359496633,0.8130762956695561,0.8184201074285637,0.8250127351132239,0.8374125161999042,0.8425742834075858,0.8471839579127338,0.8508278722329141,0.8529908254995127,0.8562732500159725,0.789303181736901,0.7977560283857881,0.80176590362781,0.807174223521439,0.8106920742021119,0.814928300527175,0.8275006138754508,0.8301517003653285,0.8326346534401878,0.8349041804260359,0.8372782823554572,0.8397341808027243,0.789303181736901,0.7925768618533335,0.797143511948428,0.797248624162235,0.8064556348325118,0.8104908186809083,0.8254458045460839,0.8307274095776452,0.8328749040546664,0.8337420243183797,0.8347118447543942,0.8377010776498316,0.10922137890731176,0.21604424596247673,0.10898301391144127,0.1287380073093941,0.12265356321543863,0.047049355200258325,0.37603857295219945,0.3778481190705,0.3822589626562325,0.37598965655808725,0.3731513158777964,0.37887066742371345,0.1326168426121228,0.2216151115673397,0.11160977270237815,0.18726989150955986,0.1759660998114484,0.05831004720647093,0.3164337286688178,0.32001262721411083,0.3255841217218214,0.32431753865701796,0.3358983725925401,0.34002376749246543,0.1326168426121228,0.2216151115673397,0.11160977270237815,0.18726989150955986,0.1759660998114484,0.05831004720647093,0.3164337286688178,0.32001262721411083,0.3255841217218214,0.32431753865701796,0.3358983725925401,0.34002376749246543,0.8969045397241528,0.8989601558573037,0.8998955117424627,0.9004608136388564,0.9008484153862566,0.852401225726976,0.8510960476755982,0.8515210095576073,0.8494777360815441,0.8490607245302265,0.853013131098681,0.852401225726976,0.8517166150103017,0.8510960476755982,0.8505525186475799,0.8519555135163741,0.8523957770517813,0.8521919632237774,0.8518443282873006,0.8514697465066504,0.853052161822197,0.853013131098681,0.8527389222884036,0.852401225726976,0.852053905189035,0.8529895802699359,0.853075566759683,0.8529174420874532,0.8526739151486542,0.852401225726976,0.8493601804490473,0.851512262788152,0.8522680706594508,0.8526611762382089,0.8528094020637299,0.8527048343792332,0.852989580269936,0.8530819950250129,0.8530755667596831,0.8530131310986813,0.33222632818671805,0.4003373042091396,0.6691879600273833,0.5068376798889418,0.3317039777665127,0.2646569224918738,0.2925472801110077,0.4296054943186238,0.6556406328652782,0.043419926379948626,0.0472141477045781,0.046735414766410965,0.04480312048263613,0.05213679805681615,0.07131687363625938,0.1002675400117915,0.16674264108457904,0.16310833151281567,0.4945380249166742,0.469343265369046,0.5034274341603484,0.6143178353536374,0.7278405502128903,0.8596853012080146,0.8967471075939223,0.9123889017725244,0.9199398967890975,0.2853245720774279,0.2925421525602464,0.29922608269149287,0.3228514268353925,0.3441144372119519,0.3812451746953438,0.3999332958273345,0.4385212664640108,0.46944600373762546,0.4469274960152285,0.3778319416477457,0.2235920758252341,0.11284247542568038,0.08681559763267566,0.4589954318756887,0.6019807410840893
std,0.004843758488770593,0.0021276571609775757,0.0014988665239815918,0.0012303492736157105,0.0009073150431744673,0.0005691925138987017,0.0004966039144482172,0.00032193222577369583,0.00021548968338211467,0.0057639599371213605,0.0037498449482293145,0.0019905296975293446,0.001508997751810984,0.0011836427202742395,0.0007612156216470773,0.0005998685918453239,0.00035863079045830745,0.0002916644920061937,0.007354111994756767,0.0042755506474810795,0.002151198919943595,0.0017241161113299387,0.001216617576156357,0.0009252954597808281,0.0007226895267873749,0.0004663662378965041,0.0003256628735995432,0.013490591860024118,0.004686927505575685,0.003229791873560638,0.0022088188961568683,0.001453077901237741,0.0010533639619499848,0.0007879428400634616,0.0005487958672376153,0.0004005746076490649,0.013058629435585637,0.005031231323032739,0.0034136027082162,0.002474472597323065,0.0019041215512994496,0.0013373277094896555,0.0009555603504048371,0.000642920707268395,0.0004878657535372806,0.017596785350177863,0.007472689747301701,0.003726184358733537,0.00300898581349305,0.0022679432244821435,0.0014584038766172916,0.0010979728577014017,0.0007461126785192835,0.0005863773525956837,1.6905157032448481,3.089776502507502,2.9306154842720176,2.931173111326308,3.016088764883959,3.8407276573609974,3.545690713781372,0.006682527986305367,0.006907687562545424,0.011122980172237826,0.012960330013996157,0.014346687435924627,0.013779390426817837,0.014824269053175439,0.013931504485931142,0.014003818081578693,0.006584063501078853,0.006384659847237115,0.010600020195339307,0.01268514007517325,0.013675117168794704,0.013654982042506834,0.014087649619451663,0.014579986686578913,0.01438524739149333,0.006467568448233266,0.006110790968410387,0.010618095093218129,0.01294894351688493,0.013728841014027033,0.01402273835366645,0.01379710016447116,0.014194972316591418,0.014004125494068409,0.006457639140086689,0.006069194611193279,0.010645344130976292,0.012854496581043132,0.0137512295096881,0.0138504130731575,0.014436218731938916,0.014645558159290731,0.01420074680210417,0.006290066523666486,0.006499661392397049,0.010562056199915862,0.013131380349500859,0.013728731090054435,0.014280928583272031,0.01402242114364374,0.01410544248674123,0.014447123842678704,0.006255141219573473,0.006248907127702239,0.010731718354329907,0.012679432663145505,0.013644520154443321,0.014119488671824844,0.01440019244248725,0.014098422131240653,0.014236553598844095,0.006201702270627209,0.006307472303160923,0.01040412355390608,0.013134100194809121,0.013791546401944894,0.01407985861190908,0.014054681140556679,0.014343977679203715,0.014197478520522758,0.006352317009792979,0.0061002324572473525,0.010514374767737849,0.01278622581903302,0.014000004775184042,0.014023751653958407,0.014065087219656547,0.01413602223994108,0.014452372430221655,0.006239129643193381,0.006384216390922573,0.010563494745205028,0.012869842890962394,0.013957119337205027,0.01403442202517333,0.01412827036035051,0.014101881533720113,0.01429796745432355,0.11452749545526004,0.14511112131513207,0.15407387556998794,0.16073866834481926,0.1655090955179779,0.16656220752182094,0.1805175248795728,0.18325324976874063,0.18533686287012696,0.18780877699843093,0.18963315651626172,0.19118965432807328,0.11452749545526004,0.12944283672974263,0.13997286634472858,0.14483689434750263,0.14915757379953015,0.15164277161029308,0.1609160727310681,0.16427941451177,0.16707556139512336,0.16956932760316046,0.17157045218783032,0.17317023359744022,0.11452749545526004,0.1341660638035134,0.1469628831733675,0.15575851934532198,0.1548022013310752,0.15794427851839898,0.1669380913967894,0.16795833657854542,0.17175764065383178,0.17535571186049553,0.17867579102867234,0.18075610976719006,609323096.9302859,522283421.29746616,615334113.4719073,699889456.5452058,762358430.3917435,690806621.2510408,0.23948875913862427,0.21411064543747893,0.1929229051627042,0.18768335968439256,0.18177709911738169,0.1811133734640553,391136573.9879532,289755200.4858831,252844914.57789496,291782305.71536964,352572913.28390783,329347365.41181195,0.15392653021317132,0.14806301765799276,0.1399085890110658,0.1384636724212672,0.12949561033512472,0.12662976514336605,391136573.9879532,289755200.4858831,252844914.57789496,291782305.71536964,352572913.28390783,329347365.41181195,0.15392653021317132,0.14806301765799276,0.1399085890110658,0.1384636724212672,0.12949561033512472,0.12662976514336605,0.6947312579616888,0.5654400417017507,0.48194366699023106,0.42192292634711454,0.3761561727614925,1.0562338808040375,0.9031311224457657,0.7937274045370146,0.7175882334916454,0.6541684842518861,1.168696883022121,1.0562338808040375,0.97138203680352,0.9031311224457659,0.8462083971622232,1.2361188175298563,1.137655288337024,1.0634956555495516,1.0028907506867881,0.9514271262061,1.2437118088342538,1.168696883022121,1.1078648240002607,1.0562338808040377,1.0112547450489646,1.2612884636545147,1.1965653993136804,1.1430261732640519,1.0969051853975686,1.0562338808040377,1.3651815191978454,1.2897440226088295,1.2359068361993515,1.1915531710596052,1.153452635653999,1.3004040113464403,1.261288463654515,1.2271574681793318,1.196565399313681,1.1686968830221212,5.348182882290924e-05,2.8131568940510313e-05,3.431866735264191e-05,2.044182071912521e-05,4.7990058222499135e-05,4.4773379828214874e-05,2.5019725084084797e-05,1.9193173032386522e-05,2.1451842251273776e-05,0.016184332224720585,0.05349018669668283,0.12333747494003557,0.26724409750451855,0.4499065640336194,0.7136344749354758,1.0718355642636412,1.7941769781672205,20.13681024558005,0.21914417131094982,0.7354806130919581,1.6077970537064776,2.7299422277185856,4.02720328667159,5.5282675043763465,7.356031293356226,9.334934122654124,11.442109931227147,1.284340630038455,1.9310231452678066,2.457147028770861,2.9691794407387677,3.5841698462312346,4.313427570657956,4.956868436358596,5.617827480447827,5.878636863517872,0.22413709713585286,0.3019425121208804,0.6126266831164987,0.7498529239461131,1.0521673053427991,0.22991718609689876,0.1460381548092892
h,0.0006472990066499588,0.00020052869721062672,0.0001377057439599609,3.805866303174615e-05,3.369536105577746e-05,1.0387366351532893e-05,1.003514673649017e-05,3.750732796572438e-06,1.981974534912682e-06,0.00290889476817563,0.0006149089867539388,0.00033822394016714657,0.000154587723201831,0.00013387625547730053,5.154406942269235e-05,2.7645111512404762e-05,1.2267196988348942e-05,7.118765390506116e-06,0.0022700932768903136,0.0013254113599614125,0.0004377490054939874,0.00022578146793708132,0.00012203933802002575,8.071273482402743e-05,4.749394133156003e-05,1.9506618487610982e-05,1.0243575882956571e-05,0.006370670575853527,0.0011594527640613472,0.0005923791279768438,0.00036983363216124736,0.00016359007034355964,0.00010270493114578846,4.4378543330996135e-05,2.151501229215022e-05,1.3613941446837638e-05,0.005116585481352255,0.0014902121626319677,0.0006537752008629448,0.0003151598220526821,0.0001462168787137756,0.00010619232751180571,5.9774031904356483e-05,2.47294523754223e-05,1.5684145867775592e-05,0.015547408408226519,0.0022948292320648634,0.0006183988855808146,0.00032949769795935464,0.0002021750652908025,9.54557574349368e-05,5.658783326290853e-05,2.1744252975463867e-05,1.6749137901851327e-05,1.628332075491805,8.162586507725893,14.816840463889728,37.620864265271486,37.749000548710285,57.875149646144685,49.16351346287312,0.00402016673400503,0.004403923336074232,0.010477562846134002,0.011582871584322406,0.012157814989174561,0.01444846567772889,0.015402423112860457,0.015336627230785879,0.014823029609676013,0.0033399817780016103,0.003336835808823943,0.008812351434109161,0.011930127464166381,0.01427715211394293,0.014658836895441426,0.014854861966712821,0.01519176107841429,0.014946969392490685,0.004256025916306174,0.0037088824599674232,0.009446822931739597,0.01251192297750856,0.01433285049242907,0.014397668856607438,0.01591427503636204,0.014649524495917584,0.015053148194700796,0.0043041188048156195,0.003545782744256745,0.01046336246425244,0.012273594002146303,0.014326562273544419,0.014539527674785403,0.014337767379802172,0.015520423118351136,0.015171544545300961,0.004066882594023825,0.0038314221214718783,0.009365975503287704,0.012901818709464458,0.014399549015016333,0.014794589989483126,0.014861043588500673,0.014749385234913646,0.015590929292542443,0.00371557466349356,0.0037335739586361262,0.009912428694415103,0.01305197030954535,0.014018367813440406,0.013881958085303807,0.015429872597129496,0.015597426613558936,0.015082123622207247,0.003656756213888666,0.0036489150187716847,0.009434905167612723,0.012517595305425998,0.01396841344510104,0.014426480341536459,0.01483350449994038,0.01532399533671763,0.015304164013837182,0.003841673718133722,0.0036534894150820787,0.009367488920352933,0.012762312147892722,0.013686934124998634,0.014839171471984434,0.015227894674898244,0.015083772629344683,0.01549804928869631,0.003684096717935524,0.003899942001664214,0.00967528242174784,0.012570571542654056,0.013739493055347258,0.014390958400670074,0.01512502038234893,0.015349773905500625,0.015463702617215642,0.8839180632381869,1.4784288383255615,1.7702189694399946,2.019960585450485,2.2191543451279947,2.350944561677109,3.0166596922249997,3.2305103241023896,3.4226905337261195,3.615938501572904,3.7502801544623563,3.9141619427578385,0.8839180632381869,1.1879161743735194,1.4242695268160765,1.5783228569575383,1.712430653827282,1.8199441324830234,2.232620266142495,2.370815693751884,2.4960313814366017,2.6135474995605485,2.722353641960802,2.824116780725052,0.8839180632381869,1.23624568425848,1.5254507212849897,1.7146237341980373,1.7946900524860032,1.9176126372189892,2.3686691460143754,2.488343156246087,2.642442103475586,2.771559968481466,2.8977539932910314,3.0310608287684464,8.182168024839187e+17,1.3511354070220465e+18,8.323961411683094e+17,1.300924695876355e+18,1.4603693505816922e+18,4.2347862384541606e+17,0.6269602236694133,0.5051647223855747,0.4139558769035135,0.38147922325384886,0.3535377862929849,0.3607585710258339,4.2041654239312794e+17,4.2963800967931117e+17,1.443584265987035e+17,3.525938686385413e+17,4.771083972835784e+17,1.207199608541944e+17,0.19770119736605019,0.18543627832588985,0.16984760446367192,0.16752365785165182,0.15244693296009504,0.14848679197266254,4.2041654239312794e+17,4.2963800967931117e+17,1.443584265987035e+17,3.525938686385413e+17,4.771083972835784e+17,1.207199608541944e+17,0.19770119736605019,0.18543627832588985,0.16984760446367192,0.16752365785165182,0.15244693296009504,0.14848679197266254,75.47021750483268,51.12768603000006,37.52894309765273,28.94491129753647,23.10594248650527,115.80218274645087,83.79328332477372,64.94852976494492,52.23205577130753,43.26642062512333,142.46762740866967,115.80218274645088,97.41324404308612,83.79328332477372,73.24912452189407,158.04485335674383,134.33807752259668,117.2049808245063,103.94041551281157,93.26970447956506,161.39391059618032,142.46762740866967,127.74293807090545,115.80218274645088,105.85709034181107,165.9050851780954,149.4175469999994,136.17375528246785,125.16322678190721,115.80218274645091,188.87224963892587,171.4520205067717,158.38299822987324,147.67989890583655,138.55004909928155,175.95518760614516,165.9050851780956,157.16346145883142,149.41754699999967,142.46762740866998,2.554706712939174e-08,9.479193149060481e-09,4.28215993581118e-08,7.718864187668141e-09,2.054563646470526e-08,1.29678581383774e-08,4.666563100964559e-09,4.986815412804398e-09,1.5747745644902843e-08,0.00021278573422270144,0.0025430029912861265,0.013404727530486528,0.05987041344155748,0.19811250709487194,0.6938668566762113,2.2491201410929187,11.392852555804723,1396.9019210387655,0.849924420698348,8.89241554578341,47.833562932153434,213.35642390340766,779.570106330791,3365.5006189579353,8446.759653347593,16310.926353099912,27039.009776322106,11.818995578769147,27.65447620107017,46.33605426274081,75.89900806509945,121.13990484469198,206.04686879573651,294.33239140627467,443.0261757052409,549.5972690044497,0.7296552884396665,0.9963926233522457,1.942645285475819,1.2854621253683272,1.8916645352773809,0.8093635128402922,0.5856285484293696
